0.000000e+00 2.000000e+00
1.000000e-01 2.100000e+00
2.000000e-01 2.210000e+00
3.000000e-01 2.330000e+00
4.000000e-01 2.460000e+00
5.000000e-01 2.600000e+00
6.000000e-01 2.750000e+00
7.000000e-01 2.910000e+00
8.000000e-01 3.080000e+00
9.000000e-01 3.260000e+00
1.000000e+00 3.450000e+00
